Title,Author,Date,Link
EWS/FLI mediated reprogramming of 3D chromatin promotes an altered transcriptional state in Ewing sarcoma,"Iftekhar A. Showpnil, Julia Selich-Anderson, Cenny Taslim, Megann A. Boone, Jesse C. Crow, Emily R. Theisen, Stephen L. Lessnick",2021.09.30.462658;,https://www.biorxiv.org/content/10.1101/2021.09.30.462658v1
Single-Cell Spatial Proteomics Analyses of Head and Neck Squamous Cell Carcinoma Reveal Tumor Heterogeneity and Immune Architectures Associated with Clinical Outcome,"Katie E. Blise, Shamilene Sivagnanam, Grace L. Banik, Lisa M. Coussens, Jeremy Goecks",2021.03.10.434649;,https://www.biorxiv.org/content/10.1101/2021.03.10.434649v2
Transcriptional fidelity enhances cancer cell line selection in pediatric cancers,"Cuyler Luck, Katharine Yu, Ross A. Okimoto, Marina Sirota",2021.10.01.462682;,https://www.biorxiv.org/content/10.1101/2021.10.01.462682v1
Chemotherapy-Induced Cachexia and Model-Informed Dosing to Preserve Lean Mass in Cancer Treatment,"Suzan Farhang-Sardroodi, Michael A. La Croix, Kathleen P. Wilkie",2021.10.01.462698;,https://www.biorxiv.org/content/10.1101/2021.10.01.462698v1
Revisiting colorectal cancer tumorigenesis with spatially-resolved gene expression profiling,"Jessica Roelands, Manon van der Ploeg, Hao Dang, Jurjen J. Boonstra, James C.H. Hardwick, Lukas J.A.C. Hawinkels, Hans Morreau, Noel F.C.C. de Miranda",2021.09.30.462502;,https://www.biorxiv.org/content/10.1101/2021.09.30.462502v1
Cellular mechanisms of heterogeneity in NF2-mutant schwannoma,"Christine Chiasson-MacKenzie, Ching-Hui Liu, Jeremie Vitte, Elizabeth A. Flynn, Shannon L. Stott, Marco Giovannini, Andrea I. McClatchey",2020.12.31.424999;,https://www.biorxiv.org/content/10.1101/2020.12.31.424999v2
Sex Differences in Brain Tumor Glutamine Metabolism Reveal Sex-Specific Vulnerabilities to Treatment,"Jasmin Sponagel, Jill K. Jones, Cheryl Frankfater, Shanshan Zhang, Olivia Tung, Kevin Cho, Kelsey L. Tinkum, Hannah Gass, Elena Nunez, Douglas R. Spitz, Prakash Chinnaiyan, Jacob Schaefer, Gary J. Patti, Maya S. Graham, Audrey Mauguen, Milan Grkovski, Mark P. Dunphy, Simone Krebs, Jingqin Luo, Joshua B. Rubin, Joseph E. Ippolito",2021.09.29.461531;,https://www.biorxiv.org/content/10.1101/2021.09.29.461531v1
"Integrative genomics uncover mechanisms of renal medullary carcinoma transformation, microenvironment landscape and therapeutic vulnerabilities","Bujamin H. Vokshi, Guillaume Davidson, Alexandra Helleux, Marc Rippinger, Alexandre R. Haller, Justine Gantzer, Jonathan Thouvenin, Philippe Baltzinger, Rachida Bouarich, Valeria Manriquez, Sakina Zaidi, Pavlos Msaouel, Xiaoping Su, Hervé Lang, Thibault Tricard, Véronique Lindner, Didier Surdez, Jean-Emmanuel Kurtz, Franck Bourdeaut, Nizar M. Tannir, Irwin Davidson, Gabriel G. Malouf",2021.09.29.462391;,https://www.biorxiv.org/content/10.1101/2021.09.29.462391v1
The inflammatory accumulation of lipids and ROS in human Nrf1α-deficient hepatoma cells is ameliorated by 2-bromopalmitate,"Ze Zheng, Meng Wang, Shaofan Hu, Rongzhen Deng, Jing Feng, Yiguo Zhang",2021.09.29.462358;,https://www.biorxiv.org/content/10.1101/2021.09.29.462358v1
The lipid kinase PI3Kα is required for the cohesion and survival of cancer cells disseminated in serous cavities,"B Thibault, A Thole, C Basset, J Guillermet-Guibert",777649;,https://www.biorxiv.org/content/10.1101/777649v3
Hypoxia-directed tumor targeting of CRISPR/Cas9 and HSV-TK suicide gene therapy using lipid nanoparticles,"Alicia Davis, Kevin V. Morris, Galina Shevchenko",2021.09.30.462477;,https://www.biorxiv.org/content/10.1101/2021.09.30.462477v1
Tracking chromatin state changes using μMap photo-proximity labeling,"Ciaran P. Seath, Antony J. Burton, David W. C. MacMillan, Tom W. Muir",2021.09.28.462236;,https://www.biorxiv.org/content/10.1101/2021.09.28.462236v1
"Survival Genie: A web platform for single cell data, gene ratio, and cell composition based survival analyses across adult and pediatric cancers","Bhakti Dwivedi, Manoj Bhasin",2021.09.28.462224;,https://www.biorxiv.org/content/10.1101/2021.09.28.462224v1
"LADON, a natural antisense transcript of NODAL, promotes an invasive behaviour in melanoma cells","Dutriaux Annie, Diazzi Serena, Caburet Sandrine, Bresesti Chiara, Hardouin Sylvie, Deshayes Frédérique, Collignon Jérôme, Flagiello Domenico",2020.04.09.032375;,https://www.biorxiv.org/content/10.1101/2020.04.09.032375v3
Measuring competitive exclusion in non-small cell lung cancer,"Nathan Farrokhian, Jeff Maltas, Mina Dinh, Arda Durmaz, Patrick Ellsworth, Masahiro Hitomi, Erin McClure, Andriy Marusyk, Artem Kaznatcheev, Jacob G Scott",2020.09.18.303966;,https://www.biorxiv.org/content/10.1101/2020.09.18.303966v2
"Evaluation of Correlation between CD44, Radiotherapy Response and Survival Rate in Patients with Advanced Stage of Head and Neck Squamous Cell Carcinoma (HNSCC)","Parul Dubey, Rajeev Gupta, Anupam Mishra, Vijay Kumar, Smrati Bhadauria, Madan Lal Brahma Bhatt",2021.09.26.461653;,https://www.biorxiv.org/content/10.1101/2021.09.26.461653v1
Disentangling heterogeneity of Malignant Pleural Mesothelioma through deep integrative omics analyses,"Lise Mangiante, Nicolas Alcala, Alex Di Genova, Alexandra Sexton-Oates, Abel Gonzalez-Perez, Azhar Khandekar, Erik N. Bergstrom, Jaehee Kim, Colin Giacobi, Nolwenn Le Stang, Sandrine Boyault, Cyrille Cuenin, Severine Tabone-Eglinger, Francesca Damiola, Catherine Voegele, Maude Ardin, Marie-Cecile Michallet, Lorraine Soudade, Tiffany M. Delhomme, Arnaud Poret, Marie Brevet, Marie-Christine Copin, Sophie Giusiano-Courcambeck, Diane Damotte, Cecile Girard, Veronique Hofman, Paul Hofman, Jérôme Mouroux, Stephanie Lacomme, Julien Mazieres, Vincent Thomas de Montpreville, Corinne Perrin, Gaetane Planchard, Isabelle Rouquette, Christine Sagan, Arnaud Scherpereel, Francoise Thivolet, Jean-Michel Vignaud, Didier Jean, Anabelle Gilg Soit Ilg, Robert Olaso, Vincent Meyer, Anne Boland, Jean-Francois Deleuze, Janine Altmuller, Peter Nuernberg, Sylvie Lantuejoul, Akram Ghantous, Charles Maussion, Pierre Courtiol, Hector Hernandez-Vargas, Christophe Caux, Nicolas Girard, Nuria Lopez-Bigas, Ludmil B. Alexandrov, Françoise Galateau Salle, Matthieu Foll, Lynnette Fernandez-Cuesta",2021.09.27.461908;,https://www.biorxiv.org/content/10.1101/2021.09.27.461908v1
Comprehensive analysis of mutational signatures in pediatric cancers,"Venu Thatikonda, S. M. Ashiqul Islam, Barbara C. Jones, Susanne N. Gröbner, Gregor Warsow, Barbara Hutter, Daniel Huebschmann, Stefan Fröhling, Mirjam Blattner-Johnson, David T.W. Jones, Ludmil B. Alexandrov, Stefan M. Pfister, Natalie Jäger",2021.09.28.462210;,https://www.biorxiv.org/content/10.1101/2021.09.28.462210v1
"Tumor-Cell Invasion Initiates at Invasion Hotspots, an Epithelial Tissue-Intrinsic Microenvironment","Rei Kobayashi, Hiroaki Takishima, Sheng Deng, Yasuyuki Fujita, Yoichiro Tamori",2021.09.28.462102;,https://www.biorxiv.org/content/10.1101/2021.09.28.462102v1
mTOR inhibition enhances delivery and activity of antisense oligonucleotides in uveal melanoma cells,"Shanna Dewaele, Louis Delhaye, Boel De Paepe, Bram Bogaert, Ramiro Martinez, Jasper Anckaert, Nurten Yigit, Justine Nuytens, Rudy Van Coster, Sven Eyckerman, Koen Raemdonck, Pieter Mestdagh",2021.09.29.462324;,https://www.biorxiv.org/content/10.1101/2021.09.29.462324v1
Pioneer transcription factors are associated with the modulation of DNA methylation patterns across cancers,"Roza Berhanu Lemma, Thomas Fleischer, Emily Martinsen, Marit Ledsaak, Vessela Kristensen, Ragnhild Eskeland, Odd Stokke Gabrielsen, Anthony Mathelier",2021.05.10.443359;,https://www.biorxiv.org/content/10.1101/2021.05.10.443359v2
Gene Expression Analysis of Glioma Neural Stem Cells Shows Disturbed Amino Acids Metabolism and Axonal Growth Cone Dynamics in Glioblastoma Multiforme,Rutvi Vaja,2021.09.27.461538;,https://www.biorxiv.org/content/10.1101/2021.09.27.461538v1
"Modeling tissue-specific breakpoint proximity of structural variations from 2,382 whole-genomes to identify cancer drivers","Alexander Martinez-Fundichely, Austin Dixon, Ekta Khurana",2021.09.27.461957;,https://www.biorxiv.org/content/10.1101/2021.09.27.461957v1
Spatiotemporal co-dependency between macrophages and exhausted CD8+ T cells in cancer,"Kelly Kersten, Kenneth H. Hu, Alexis J. Combes, Bushra Samad, Tory Harwin, Arja Ray, Arjun Arkal Rao, En Cai, Kyle Marchuk, Jordan Artichoker, Tristan Courau, Quanming Shi, Julia Belk, Ansuman T. Satpathy, Matthew F. Krummel",2021.09.27.461866;,https://www.biorxiv.org/content/10.1101/2021.09.27.461866v1
Midkine noncanonically suppresses AMPK activation through disrupting the LKB1-STRAD-Mo25 complex,"Tian Xia, Di Chen, Xiaolong Liu, Huan Qi, Wen Wang, Huan Chen, Ting Ling, Wuxiyar Otkur, Chen-Song Zhang, Jongchan Kim, Sheng-Cai Lin, Hai-long Piao",2021.09.27.462083;,https://www.biorxiv.org/content/10.1101/2021.09.27.462083v1
"Lomitapide, a cholesterol-lowering drug, is an anticancer agent that induces autophagic cell death via inhibiting mTOR","Boah Lee, Seung Ju Park, Seulgi Lee, Jinwook Lee, Eunbeol Lee, Eun-Seon Yoo, Won-Suk Chung, Jong-Woo Sohn, Byung-Chul Oh, Seyun Kim",2021.09.27.461902;,https://www.biorxiv.org/content/10.1101/2021.09.27.461902v2
HSD11β1 promotes EMT-mediated breast cancer metastasis,"Joji Nakayama, Takamasa Ishikawa, Tatsunori Nishimura, Sanae Yamanaka, Noriko Gotoh, Chisako Yamauchi, Tatsuya Ohnishi, Tomoyoshi Soga, Satoshi Fujii, Hideki Makinoshima",2021.09.27.461934;,https://www.biorxiv.org/content/10.1101/2021.09.27.461934v1
Depletion of nuclear pore protein NUP210 suppresses metastasis through heterochromatin-mediated disruption of tumor cell mechanical response,"Ruhul Amin, Anjali Shukla, Jacqueline Jufen Zhu, Sohyoung Kim, Ping Wang, Simon Zhongyuan Tian, Andy D. Tran, Debasish Paul, Steven D. Cappell, Sandra Burkett, Huaitian Liu, Maxwell P. Lee, Michael J. Kruhlak, Jennifer E. Dwyer, R. Mark Simpson, Gordon L. Hager, Yijun Ruan, Kent W. Hunter",2020.02.05.936518;,https://www.biorxiv.org/content/10.1101/2020.02.05.936518v2
Single-cell RNA Sequencing Reveals Immunosuppressive Myeloid Cell Diversity and Restricted Cytotoxic Effector Cell Trafficking and Activation During Malignant Progression in Glioma,"Sakthi Rajendran, Clayton Peterson, Alessandro Canella, Yang Hu, Amy Gross, Maren Cam, Akdes Serin-Harmanci, Rosario Distefano, Giovanni Nigita, Wesley Wang, Katherine E. Miller, Olivier Elemento, Ryan Roberts, Eric C. Holland, Ganesh Rao, Elaine R. Mardis, Prajwal Rajappa",2021.09.24.461735;,https://www.biorxiv.org/content/10.1101/2021.09.24.461735v1
Cancer missense mutations in the BRC repeats of BRCA2 protein disrupt RAD51 binding and activity leading to chemotherapeutic sensitivity,"Judit Jimenez-Sainz, Joshua Mathew, Jennifer Garbarino, Joseph P. Eder, Ryan B. Jensen",2021.09.24.461749;,https://www.biorxiv.org/content/10.1101/2021.09.24.461749v1
DHODH is an independent prognostic marker and potent therapeutic target in neuroblastoma,"Thale Kristin Olsen, Cecilia Dyberg, Bethel Embaie, Adele Alchahin, Jelena Milosevic, Jörg Otte, Conny Tümmler, Ida Hed Myrberg, Ellen M. Westerhout, Jan Koster, Rogier Versteeg, Per Kogner, John Inge Johnsen, David B. Sykes, Ninib Baryawno",2021.09.25.461496;,https://www.biorxiv.org/content/10.1101/2021.09.25.461496v1
Insight into mammary gland development and tumor prevention in a newly developed metastatic mouse model of breast cancer,"Briana To, Carson Broeker, Jing-Ru Jhan, Rachel Rempel, Jonathan P. Rennhack, Daniel Hollern, Lauren Jackson, David Judah, Matt Swiatnicki, Evan Bylett, Rachel Kubiak, Jordan Honeysett, Shams Reaz, Joseph Nevins, Eran Andrechek",2021.09.24.461727;,https://www.biorxiv.org/content/10.1101/2021.09.24.461727v1
KEAP1 mutation in lung adenocarcinoma promotes immune evasion and immunotherapy resistance,"Anastasia-Maria Zavitsanou, Yuan Hao, Warren L. Wu, Eric Bartnicki, Ray Pillai, Triantafyllia Karakousi, Alberto Herrera, Angeliki Karatza, Ali Rashidfarrokhi, Sabrina Solis, Metamia Ciampricotti, Anna H. Yeaton, Ellie Ivanova, Corrin A. Wohlhieter, Terkild B. Buus, John T. Poirier, Charles M. Rudin, Kwok-Kin Wong, Andre L. Moreira, Kamal M. Khanna, Aristotelis Tsirigos, Thales Papagiannakopoulos, Sergei B. Koralov",2021.09.24.461709;,https://www.biorxiv.org/content/10.1101/2021.09.24.461709v1
Ectopic FVIII expression and misfolding in hepatocytes as a potential cause of human hepatocellular carcinoma,"Audrey Kapelanski-Lamoureux, Zhouji Chen, Zu-Hua Gao, Ruishu Deng, Anthoula Lazaris, Cynthia Lebeaupin, Lisa Giles, Jyoti Malhotra, Jing Yong, Chenhui Zou, Ype P. de Jong, Peter Metrakos, Roland W. Herzog, Randal J Kaufman",2021.01.19.427220;,https://www.biorxiv.org/content/10.1101/2021.01.19.427220v2
Overcoming microenvironment-mediated chemoprotection through stromal galectin-3 inhibition in acute lymphoblastic leukemia,"Somayeh S. Tarighat, Fei Fei, Eun Ji Joo, Hisham Abdel-Azim, Lu Yang, Huimin Geng, Khuchtumur Bum-Erdene, I. Darren Grice, Mark von Itzstein, Helen Blanchard, Nora Heisterkamp",2021.09.24.461149;,https://www.biorxiv.org/content/10.1101/2021.09.24.461149v1
Targeting of MCL-1 in breast cancer associated fibroblasts reverses their myofibroblastic phenotype and pro-invasive properties,"TL Bonneaud, L Nocquet, A Basseville, H Weber, M Campone, PP Juin, F Souazé",2021.09.24.461526;,https://www.biorxiv.org/content/10.1101/2021.09.24.461526v1
"SMC1A facilitates gastric cancer cells proliferation, migration and invasion via promoting SNAI2 activated EMT","Yaling Liu, Xianrui Fang, Qianqian Wang, Da Xiao, Zhenyu Peng, Ting Zhou, Feng Ren, Jingyu Zhou",2021.09.23.461612;,https://www.biorxiv.org/content/10.1101/2021.09.23.461612v1
Inhibition of pyrimidine biosynthesis targets protein translation in AML,"Joan So, Alexander C. Lewis, Lorey K. Smith, Kym Stanley, Lizzy Pijpers, Pilar Dominguez, Simon J. Hogg, Stephin J. Vervoort, Ricky W. Johnstone, Gabrielle McDonald, Danielle B. Ulanet, Josh Murtie, Emily Gruber, Lev M. Kats",2021.09.24.461627;,https://www.biorxiv.org/content/10.1101/2021.09.24.461627v1
LncRNA Miat and Metadhedrin maintain a treatment resistant stem-like niche of medulloblastoma cells,"Kai-Lin Peng, Harish N. Vasudevan, Dennis T. Lockney, Rachel Baum, Ronald C. Hendrickson, David R. Raleigh, Adam M. Schmitt",2021.09.23.461558;,https://www.biorxiv.org/content/10.1101/2021.09.23.461558v1
Chromosomal instability mediates immune exclusion and response to cytotoxic chemotherapy in colorectal liver metastases,"Carlos A Martinez, Liam F Spurr, Soumya C Iyer, Sian A Pugh, John A Bridgewater, John N Primrose, Enric Domingo, Timothy S Maughan, Michael I D’Angelica, Mark Talamonti, Mitchell C Posner, Philip P Connell, Ralph R Weichselbaum, Sean P Pitroda",2021.09.22.459429;,https://www.biorxiv.org/content/10.1101/2021.09.22.459429v1
The WRAD complex represents a therapeutically exploitable target for cancer stem cells in glioblastoma,"Kelly Mitchell, Sajina Shakya, Daniel J. Silver, Christopher M. Goins, Lisa Wallace, Gustavo Roversi, Rachel Schafer, Kristen Kay, Tyler E. Miller, Adam Lauko, J. D’Amato Kass, Anjali Kashyap, Erin E. Mulkearns-Hubert, Sadie Johnson, Joseph Alvarado, Jeremy N. Rich, Shaun R. Stauffer, Christopher G. Hubert, Justin D. Lathia",2021.09.20.461125;,https://www.biorxiv.org/content/10.1101/2021.09.20.461125v1
Human papillomavirus type 16 circular RNA is barely detectable for the claimed transformation activity,"Lulu Yu, Zhi-Ming Zheng",2021.09.22.449294;,https://www.biorxiv.org/content/10.1101/2021.09.22.449294v1
Single-cell genetic heterogeneity linked to immune infiltration in glioblastoma,"Kacper A. Walentynowicz, Dalit Engelhardt, Shreya Yadav, Ugoma Onubogu, Roberto Salatino, Cristina Vincentelli, Thomas O. McDonald, Franziska Michor, Michalina Janiszewska",2021.09.20.461080;,https://www.biorxiv.org/content/10.1101/2021.09.20.461080v1
Multi-modal profiling of the extracellular matrix of human fallopian tubes and serous tubal Intraepithelial carcinomas,"Carine Renner, Clarissa Gomez, Mike R Visetsouk, Isra Taha, Aisha Khan, Stephanie McGregor, Paul Weisman, Alexandra Naba, Kristyn S Masters, Pamela K Kreeger",2021.09.21.461246;,https://www.biorxiv.org/content/10.1101/2021.09.21.461246v1
KMT2D Loss Promotes Head and Neck Squamous Carcinoma Through Enhancer Reprogramming and Modulation of Immune Microenvironment,"S. Carson Callahan, Margarita Divenko, Praveen Barrodia, Anand K Singh, Emre Arslan, Zhiyi Liu, Jiah Yang, Nazanin Anvar, Moran Amit, Tongxin Xie, Shan Jiang, Jonathan Schulz, Ming Tang, Jeffrey N Myers, Kunal Rai",2021.09.21.461314;,https://www.biorxiv.org/content/10.1101/2021.09.21.461314v1
Modelling 3D tumour microenvironment in vivo: a tool to predict cancer fate,"J. Marines, F. Lorenzini, K. Kissa, L. Fontenille",2021.09.23.461461;,https://www.biorxiv.org/content/10.1101/2021.09.23.461461v1
High Enhancer Activity is an Epigenetic Feature of HPV Negative Atypical Head and Neck Squamous Cell Carcinoma,"S. Carson Callahan, Veena Kochat, Zhiyi Liu, Ayush T Raman, Jonathan Schulz, Christopher Terranova, Margarita Divenko, Archit Ghosh, Ming Tang, Curtis Pickering, Jeffrey N. Myers, Kunal Rai",2021.09.21.461310;,https://www.biorxiv.org/content/10.1101/2021.09.21.461310v1
Exosome-transmitted miR-769-5p confers cisplatin resistance and tumorigenesis in gastric cancer by targeting CASP9 and promoting the ubiquitination degradation of p53,"Xinming Jing, Mengyan Xie, Kun Ding, Tingting Xu, Yuan Fang, Pei Ma, Yongqian Shu",2021.09.19.461013;,https://www.biorxiv.org/content/10.1101/2021.09.19.461013v1
Proton export drives the Warburg Effect,"Shonagh Russell, Liping Xu, Yoonseok Kam, Dominique Abrahams, Daniel Verduzco, Joseph Johnson, Tamir Epstein, Epifanio Ruiz, Mark C. Lloyd, Jonathan Wojtkowiak, Alex S. Lopez, Marilyn M. Bui, Robert J. Gillies, Pawel Swietach, Bryce Ordway",2021.09.20.461019;,https://www.biorxiv.org/content/10.1101/2021.09.20.461019v1
Somatic Mutations in Collagens are Associated with a Distinct Tumor Environment and Overall Survival in Gastric Cancer,"Alexander S. Brodsky, Jay Khurana, Kevin S. Guo, Elizabeth Y. Wu, Dongfang Yang, Ayesha S. Siddique, Ian Y. Wong, Ece D. Gamsiz Uzun, Murray B. Resnick",2021.01.19.426938;,https://www.biorxiv.org/content/10.1101/2021.01.19.426938v2
Characterisation of tumour microenvironment remodelling following oncogene inhibition in preclinical studies with imaging mass cytometry,"Febe van Maldegem, Karishma Valand, Megan Cole, Harshil Patel, Mihaela Angelova, Sareena Rana, Emma Colliver, Katey Enfield, Nourdine Bah, Gavin Kelly, Victoria Siu Kwan Tsang, Edurne Mugarza, Christopher Moore, Philip Hobson, Dina Levi, Miriam Molina-Arcas, Charles Swanton, Julian Downward",2021.02.02.429358;,https://www.biorxiv.org/content/10.1101/2021.02.02.429358v2
